fetched_at_utc,input_lat,input_lon,input_station_name,aqi,station_id,station_name,dominant_pollutant,pm25,pm10,o3,no2,so2,co,t,h,w,time_station,error
2026-03-19 10:00:00,13.127883,80.2698783,,73,13739,"Kodungaiyur, Chennai, Chennai, India",pm25,73.1,52.2,10.7,4.2,2.3,7.2,29.0,69.4,0.26,2026-03-19 15:30:00,
2026-03-19 10:00:00,10.825638,78.686358,,92,13698,"Jawahar Nagar, Puducherry, India",pm25,92.1,50.4,1.7,11.5,3.1,5.5,25.9,88.6,0.49,2026-03-19 15:30:00,
2026-03-19 10:00:00,21.613904,73.047958,,170,12823,"GIDC, Nandesari, India",pm25,170.2,80.1,,78.3,1.3,,19.0,89.2,1.2,2026-03-19 15:30:00,
2026-03-19 10:00:00,22.975292,72.643021,,127,12451,"Phase-4 GIDC, Vatva, India",pm25,127.4,130.9,11.8,30.4,16.9,34.6,18.9,85.3,1.41,2026-03-19 15:30:00,
2026-03-19 10:00:00,24.245881,80.727373,,16,11864,"Sahilara, Maihar, India",pm10,23.3,16.2,,2.4,3.7,5.3,23.6,46.7,0.52,2026-03-19 15:30:00,
2026-03-19 10:00:00,23.864212,78.747389,,59,12821,"Deen Dayal Nagar, Sagar, India",pm25,59.3,54.0,,1.1,1.0,5.2,21.2,73.2,1.51,2026-03-19 15:30:00,
2026-03-19 10:00:00,25.353019,78.63686,,86,13877,"Shivaji Nagar, Jhansi, India",pm25,86.4,45.6,1.2,2.5,3.0,2.0,19.8,85.5,0.67,2026-03-19 15:30:00,
2026-03-19 10:00:00,13.07,80.212517,,84,13740,"Arumbakkam, Chennai, Chennai, India",pm10,76.2,84.1,,6.5,0.9,,26.9,90.4,0.41,2026-03-19 15:30:00,
2026-03-19 10:00:00,12.952886,80.216424,,86,13738,"Perungudi, Chennai, Chennai, India",pm25,85.5,53.8,1.2,3.2,1.8,5.4,29.0,94.3,0.36,2026-03-19 15:30:00,
2026-03-19 10:00:00,13.093387,80.287647,,119,13737,"Royapuram, Chennai, Chennai, India",pm25,119.3,69.7,7.7,5.5,2.5,6.4,26.4,84.4,0.81,2026-03-19 15:30:00,
2026-03-19 10:00:00,12.9579101,79.1448999,,38,9069,"Tirumala-APPCB, Tirupati, India",o3,50.7,30.4,38.0,31.1,1.7,2.6,29.4,84.1,0.23,2026-03-19 15:30:00,
2026-03-19 10:00:00,28.5894262,77.2128306,,144,10122,"Lodhi Road, Delhi, Delhi, India",pm25,143.5,92.6,12.0,7.2,,0.1,17.1,91.8,4.13,2026-03-19 15:30:00,
2026-03-19 10:00:00,19.2267228,72.8619328,,55,13714,"Borivali East MPCB, Mumbai, India",pm25,55.1,47.8,4.1,1.1,6.6,2.5,25.3,100.0,21.83,2026-03-19 15:30:00,
2026-03-19 10:00:00,18.762433,73.815469,,115,12462,"Khadakpada, Kalyan, India",pm25,115.0,69.7,3.1,12.7,0.1,,24.8,71.7,0.73,2026-03-19 15:30:00,
2026-03-19 10:00:00,26.858816,89.38094,,64,14697,"Zero Point GICI, Gangtok, India",pm25,63.9,16.3,6.7,2.3,0.3,1.3,7.6,,,2026-03-19 15:30:00,
2026-03-19 10:00:00,17.929851,77.481988,,90,14126,"IITH Kandi, Hyderabad, India",pm25,89.8,67.2,14.0,6.7,4.4,4.4,27.0,94.2,0.16,2026-03-19 15:30:00,
2026-03-19 10:00:00,34.06944,74.825,,31,13694,"Rajbagh, Srinagar, India",pm25,30.6,19.4,0.3,,1.1,2.5,7.9,100.0,0.12,2026-03-19 15:30:00,
2026-03-19 10:00:00,22.98452765,72.52806303,,54,13749,"Gyaspur, Ahmedabad, India",pm25,53.8,46.8,0.1,26.2,13.5,0.9,16.4,99.9,0.02,2026-03-19 15:30:00,
2026-03-19 10:00:00,21.200086,81.353446,,30,13875,"Civic Center, Bhilai, India",pm25,30.0,16.3,3.9,3.8,3.1,5.5,21.4,66.9,0.95,2026-03-19 15:30:00,
2026-03-19 10:00:00,23.8148452,91.2680827,,160,14139,"Bardowali, Agartala, India",pm25,160.2,74.3,1.0,7.2,0.6,2.8,21.6,93.9,0.2,2026-03-19 15:30:00,
2026-03-19 10:00:00,26.174722,91.774975,,79,11844,"Railway Colony, Guwahati, India",pm25,78.8,32.3,,1.5,1.6,3.1,20.0,48.0,0.65,2026-03-19 15:30:00,
2026-03-19 10:00:00,19.043878,72.893456,,68,12464,"Sion, Mumbai, India",pm25,68.1,56.2,8.2,10.5,0.3,3.3,25.3,86.8,0.9,2026-03-19 15:30:00,
2026-03-19 10:00:00,28.488447,77.091247,,69,10126,"Aya Nagar, Delhi, Delhi, India",pm10,32.1,69.3,6.0,9.1,,0.1,17.0,91.3,4.22,2026-03-19 15:30:00,
2026-03-19 10:00:00,19.975926,79.236644,,61,9147,"MIDC Khutala, Chandrapur, India",pm10,53.9,60.6,11.6,3.4,0.5,8.3,35.1,84.8,1.14,2026-03-19 15:30:00,
2026-03-19 10:00:00,14.466562,75.919734,,52,13695,"Vinoba Nagara, Shivamogga, India",pm25,52.2,27.6,11.2,6.5,2.0,2.6,20.5,99.4,0.83,2026-03-19 15:30:00,
2026-03-19 10:00:00,25.03967,86.90247,,110,13815,"DM Office_Kachari Chowk, Bhagalpur, India",pm25,110.0,50.9,7.4,4.2,16.5,2.4,33.7,89.9,2.1,2026-03-19 15:30:00,
2026-03-19 10:00:00,29.03976,77.09024,,185,11861,"Murthal, Sonipat, India",pm25,185.1,141.3,10.5,5.1,2.5,6.8,15.9,99.9,0.08,2026-03-19 15:30:00,
2026-03-19 10:00:00,28.106396,77.370496,,117,12449,"Shyam Nagar, Palwal, India",pm25,117.3,68.7,3.3,8.9,4.3,17.9,16.8,99.1,1.73,2026-03-19 15:30:00,
2026-03-19 10:00:00,31.109083,77.16379,,96,14131,"HIMUDA Complex Phase-1, Baddi, India",pm25,96.1,65.2,4.1,7.5,14.2,8.9,32.4,95.3,0.32,2026-03-19 15:30:00,
2026-03-19 10:00:00,22.659917,87.737287,,56,11320,"Padmapukur, Howrah, India",pm10,53.2,56.4,4.3,8.8,6.1,13.7,25.0,96.9,0.48,2026-03-19 15:30:00,
2026-03-19 10:00:00,27.4894645,94.5425052,,61,14696,"Girls College, Sivasagar, India",pm25,61.3,18.3,11.1,10.1,3.4,4.3,18.4,98.6,1.04,2026-03-19 15:30:00,
2026-03-19 10:00:00,9.9651009,76.31873137,,50,11919,"Udyogamandal, Eloor, India",pm10,54.9,49.9,5.9,2.4,0.3,2.0,24.7,100.0,0.45,2026-03-19 15:30:00,
2026-03-19 10:00:00,26.4609135,80.3217588,,120,8187,"Nehru Nagar, Kanpur, India",pm25,119.9,47.8,2.7,17.8,5.5,10.9,33.1,68.0,2.5,2026-03-19 15:30:00,
2026-03-19 10:00:00,11.248138,75.7846487,,144,12819,"Thavakkara, Kannur, India",pm25,144.1,67.8,11.7,6.6,1.0,3.7,25.3,52.2,2.75,2026-03-19 15:30:00,
2026-03-19 10:00:00,19.054979,72.84022,,80,13715,"Bandra Kurla Complex, Mumbai, India",pm25,79.7,69.5,0.3,8.3,0.9,3.4,24.8,72.3,0.66,2026-03-19 15:30:00,
2026-03-19 10:00:00,19.154192,72.926899,,177,13710,"Khindipada-Bhandup West, Mumbai, India",pm25,177.0,63.7,0.4,6.8,2.3,2.3,24.6,37.7,0.8,2026-03-19 15:30:00,
2026-03-19 10:00:00,28.480808,77.304862,,177,10110,"Dr. Karni Singh Shooting Range, Delhi, Delhi, India",pm25,176.9,92.8,6.7,10.3,6.0,0.1,19.2,88.9,2.12,2026-03-19 15:30:00,
2026-03-19 10:00:00,28.728594,77.199325,,149,10125,"Burari Crossing, Delhi, Delhi, India",pm25,149.4,80.9,410.5,7.8,,0.1,17.1,92.6,4.05,2026-03-19 15:30:00,
2026-03-19 10:00:00,8.552819,76.939413,,52,9585,"Plammoodu, Thiruvananthapuram, India",pm25,51.5,35.4,8.3,0.1,5.8,1.9,27.0,90.1,0.32,2026-03-19 15:30:00,
2026-03-19 10:00:00,28.6515829,77.1582587,,145,8179,"Shadipur, Delhi, Delhi, India",pm25,145.2,53.1,4.2,22.7,6.8,0.1,16.6,80.4,0.6,2026-03-19 15:30:00,
2026-03-19 10:00:00,28.675872,77.321312,,171,10118,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",pm25,171.4,79.5,2.9,12.7,3.4,10.7,20.7,86.1,2.4,2026-03-19 15:30:00,
2026-03-19 10:00:00,28.6517178,77.2219388,,187,2554,"Mandir Marg, Delhi, Delhi, India",pm25,186.6,100.9,4.3,14.7,7.9,5.0,17.3,95.8,0.46,2026-03-19 15:30:00,
2026-03-19 10:00:00,13.0005575,77.67544843,,102,12441,"BWSSB Kadabesanahalli, Bengaluru, India",pm25,101.5,91.4,6.0,5.9,2.0,6.3,19.6,87.1,1.44,2026-03-19 15:30:00,
2026-03-19 10:00:00,28.6713863,77.1407175,,188,2555,"Punjabi Bagh, Delhi, Delhi, India",pm25,187.9,95.6,5.4,8.4,21.1,4.5,22.0,86.7,0.54,2026-03-19 15:30:00,
2026-03-19 10:00:00,28.835925,78.776012,,59,13805,"Jigar Colony, Moradabad, India",pm25,58.9,38.3,5.9,8.8,11.3,7.4,24.9,97.9,0.5,2026-03-19 15:30:00,
2026-03-19 10:00:00,23.183491,75.767473,,78,11313,"Bhopal Chauraha, Dewas, India",pm25,77.6,71.1,13.0,33.9,22.8,5.3,24.8,74.7,0.86,2026-03-19 15:30:00,
2026-03-19 10:00:00,26.874399,81.080741,,134,12468,"Gomti Nagar, Lucknow, India",pm25,133.6,45.5,16.3,2.5,4.0,6.1,26.6,60.9,0.22,2026-03-19 15:30:00,
2026-03-19 10:00:00,16.514,80.516,,52,11280,"Secretariat, Amaravati, India",pm10,40.6,51.6,17.9,2.9,3.3,2.2,31.7,69.1,2.03,2026-03-19 15:30:00,
2026-03-19 10:00:00,20.94927,85.23354,,118,11288,"Talcher Coalfields, Talcher, India",pm25,118.2,82.5,22.5,25.1,14.8,4.5,20.7,56.3,3.2,2026-03-19 15:30:00,
2026-03-19 10:00:00,26.839797,80.940076,,179,8673,"Lalbagh, West Lucknow, Lucknow, India",pm25,179.0,82.1,4.7,13.6,1.7,7.6,22.4,58.7,0.67,2026-03-19 15:30:00,
2026-03-19 10:00:00,23.105366,77.196715,,62,12429,"T T Nagar, Bhopal, India",pm25,61.9,32.4,21.2,4.4,5.4,6.5,22.4,78.2,0.25,2026-03-19 15:30:00,
2026-03-19 10:00:00,22.71821,75.89183,,154,11306,"Sector-2 Industrial Area, Pithampur, India",pm25,154.0,121.5,13.3,16.9,2.8,3.8,29.6,67.3,0.86,2026-03-19 15:30:00,
2026-03-19 10:00:00,26.281286,73.014644,,61,12433,"Collectorate, Jodhpur, India",pm25,61.1,37.9,5.6,7.8,0.5,6.9,16.8,85.5,0.97,2026-03-19 15:30:00,
2026-03-19 10:00:00,25.908268,86.72532,,92,13801,"Police Line, Saharsa, India",pm25,91.5,71.1,4.7,2.5,7.3,8.1,28.2,84.2,0.39,2026-03-19 15:30:00,
2026-03-19 10:00:00,28.955223,77.735563,,134,11963,"Jai Bhim Nagar, Meerut, India",pm25,134.1,60.2,3.9,10.6,2.6,7.3,26.1,83.3,1.07,2026-03-19 15:30:00,
2026-03-19 10:00:00,28.633667,77.369259,,161,11865,"Sector - 62, Noida, India",pm25,160.8,84.6,5.4,3.1,,3.2,16.8,93.7,3.65,2026-03-19 15:30:00,
2026-03-19 10:00:00,28.75153,77.288,,180,12452,"Loni, Ghaziabad, India",pm25,179.9,100.4,1.3,9.1,5.9,8.7,31.5,82.0,3.22,2026-03-19 15:30:00,
2026-03-19 10:00:00,10.966116,76.96363,,83,11847,"SIDCO Kurichi, Coimbatore, India",pm25,83.0,37.4,6.2,0.8,9.1,5.1,23.4,49.7,0.22,2026-03-19 15:30:00,
2026-03-19 10:00:00,22.631302,88.350583,,87,12450,"Belur Math, Howrah, India",pm25,86.6,46.0,3.4,23.9,3.9,4.2,25.3,91.2,0.76,2026-03-19 15:30:00,
2026-03-19 10:00:00,18.95389,72.839337,,55,13709,"Mazgaon, Mumbai, India",pm25,54.9,32.3,5.4,32.1,3.5,3.3,25.2,67.8,0.05,2026-03-19 15:30:00,
2026-03-19 10:00:00,19.103355,72.838922,,19,12455,"Vile Parle West, Mumbai, India",so2,534.8,1032.8,,4.2,19.1,3.8,25.1,70.8,0.67,2026-03-19 15:30:00,
2026-03-19 10:00:00,19.099516,72.876032,,81,12454,"Kurla, Mumbai, India",pm25,80.6,54.9,10.1,1.6,10.6,2.4,25.2,100.0,44.36,2026-03-19 15:30:00,
2026-03-19 10:00:00,22.496269,88.367531,,65,12458,"Jadavpur, Kolkata, India",pm25,64.7,27.8,3.5,6.3,1.9,6.0,25.2,91.7,0.21,2026-03-19 15:30:00,
2026-03-19 10:00:00,19.116218,72.91117,,75,12459,"Powai, Mumbai, India",pm25,74.8,32.4,3.6,3.1,3.7,,25.1,69.3,1.19,2026-03-19 15:30:00,
2026-03-19 10:00:00,19.112675,73.009176,,81,12461,"Mahape, Navi Mumbai, India",pm25,81.0,69.8,4.3,35.9,9.4,,25.6,69.4,0.66,2026-03-19 15:30:00,
2026-03-19 10:00:00,18.913541,72.816588,,78,11962,"Colaba, Mumbai, India",pm25,78.4,34.6,,8.5,8.1,12.0,25.5,70.8,0.67,2026-03-19 15:30:00,
2026-03-19 10:00:00,28.456924,77.500183,,93,11278,"Knowledge Park - III, Greater Noida, India",pm25,93.3,55.5,0.9,37.7,1.0,8.5,42.3,82.2,0.78,2026-03-19 15:30:00,
2026-03-19 10:00:00,27.229468,77.495924,,68,13689,"Omex Eternity, Vrindavan, India",pm25,67.5,33.6,6.1,10.0,6.9,3.5,29.7,93.6,1.64,2026-03-19 15:30:00,
2026-03-19 10:00:00,12.957915,77.543254,,57,11312,"Bapuji Nagar, Bengaluru, India",pm25,57.2,54.5,11.1,5.2,8.4,4.9,21.1,61.6,0.29,2026-03-19 15:30:00,
2026-03-19 10:00:00,12.971187,77.604675,,123,11270,"Hombegowda Nagar, Bengaluru, India",pm25,122.8,54.6,16.2,9.5,2.7,2.7,29.0,67.8,0.27,2026-03-19 15:30:00,
2026-03-19 10:00:00,13.352219,77.72517,,111,11316,"Chikkaballapur Rural, Chikkaballapur, India",pm25,110.6,36.9,8.0,8.0,3.5,4.3,23.8,86.8,0.28,2026-03-19 15:30:00,
2026-03-19 10:00:00,28.79966,77.0328847,,165,11267,"Pooth Khurd, Bawana, Delhi, Delhi, India",pm25,164.7,111.6,2.1,1.8,1.2,6.9,21.0,91.2,0.59,2026-03-19 15:30:00,
2026-03-19 10:00:00,28.6819261,77.0308105,,177,10708,"Mundka, Delhi, Delhi, India",pm25,177.0,85.3,2.2,29.4,9.2,4.1,20.8,90.5,1.74,2026-03-19 15:30:00,
2026-03-19 10:00:00,28.5396291,77.2000301,,174,10707,"Sri Auribindo Marg, Delhi, Delhi, India",pm25,174.3,116.3,4.1,13.5,3.8,5.0,19.3,94.4,2.08,2026-03-19 15:30:00,
2026-03-19 10:00:00,28.63629965,77.15764441,,129,10124,"Pusa, Delhi, Delhi, India",pm25,129.1,80.5,9.1,24.5,5.5,0.1,21.5,72.0,2.62,2026-03-19 15:30:00,
2026-03-19 10:00:00,18.2720529,83.9056074,,137,12443,"GVM Corporation, Visakhapatnam, India",pm10,113.4,137.4,2.3,41.3,11.3,4.0,29.7,64.6,1.3,2026-03-19 15:30:00,
2026-03-19 10:00:00,26.122593,85.390553,,176,13704,"Buddha Colony, Muzaffarpur, India",pm25,175.9,64.9,7.5,7.6,3.5,5.6,22.5,96.2,0.93,2026-03-19 15:30:00,
2026-03-19 10:00:00,13.012008,77.655502,,95,11428,"Hebbal, Bengaluru, India",pm25,94.9,50.8,3.0,21.7,5.3,5.1,27.5,97.6,0.17,2026-03-19 15:30:00,
2026-03-19 10:00:00,17.514887,78.506812,,78,14149,"Kompally Municipal Office, Hyderabad, India",pm25,78.3,61.0,11.4,5.9,2.3,5.7,21.5,88.5,0.85,2026-03-19 15:30:00,
2026-03-19 10:00:00,17.534818,78.264553,,59,11305,"ICRISAT Patancheru, Hyderabad, India",pm25,59.2,38.1,7.0,1.7,4.7,7.1,30.5,75.1,0.2,2026-03-19 15:30:00,
2026-03-19 10:00:00,30.716806,76.835332,,6,8680,"Sector 6 Panchkula, Panchkula, India",so2,1001.2,,0.8,8.7,5.6,2.4,16.5,88.8,0.35,2026-03-19 15:30:00,
2026-03-19 10:00:00,17.351921,78.401592,,47,8677,"Zoo Park, Bahadurpura West, Hyderabad, India",pm25,47.1,26.0,8.6,2.6,0.9,2.4,30.6,79.8,0.41,2026-03-19 15:30:00,
2026-03-19 10:00:00,25.075788,80.90176,,71,11287,"Bandhavgar Colony, Satna, India",pm25,71.2,62.6,,4.3,8.6,2.8,23.6,45.0,0.45,2026-03-19 15:30:00,
2026-03-19 10:00:00,25.32773,82.995959,,72,13690,"Maldahiya, Varanasi, India",pm25,71.7,40.6,1.8,1.0,13.8,5.6,25.8,55.4,0.53,2026-03-19 15:30:00,
2026-03-19 10:00:00,21.755257,86.775116,,58,8683,"Haldia, Haldia, India",pm25,57.8,50.2,9.0,11.1,6.6,8.6,25.4,85.1,0.19,2026-03-19 15:30:00,
2026-03-19 10:00:00,17.377136,78.498031,,73,14135,"New Malakpet, Hyderabad, India",pm25,73.4,59.7,5.3,5.0,6.5,4.6,22.6,81.1,0.07,2026-03-19 15:30:00,
2026-03-19 10:00:00,17.456811,78.441839,,68,8182,"Sanathnagar, Hyderabad, India",pm25,67.5,,5.6,5.8,4.4,7.7,21.5,61.5,0.64,2026-03-19 15:30:00,
2026-03-19 10:00:00,28.6466157,77.3155317,,146,2553,"Anand Vihar, Delhi, Delhi, India",pm25,146.0,72.5,8.8,15.8,3.8,0.1,23.2,91.4,0.56,2026-03-19 15:30:00,
2026-03-19 10:00:00,19.311501,72.858885,,102,12460,"Borivali East, Mumbai, India",pm25,101.5,61.6,3.4,12.6,,15.4,25.4,71.3,0.66,2026-03-19 15:30:00,
2026-03-19 10:00:00,23.012369,72.561743,,189,8192,"Maninagar, Ahmedabad, India",pm25,188.8,127.8,16.7,27.7,33.6,6.1,19.5,78.9,0.14,2026-03-19 15:30:00,
2026-03-19 10:00:00,22.544815,88.342764,,75,9068,"Victoria, Kolkata, India",pm25,74.8,46.6,7.4,12.0,6.1,4.3,25.3,97.9,2.16,2026-03-19 15:30:00,
2026-03-19 10:00:00,28.7973118,77.138667,,161,11266,"Alipur, Delhi, Delhi, India",pm25,160.6,89.0,3.1,5.6,3.8,3.3,19.6,85.1,1.87,2026-03-19 15:30:00,
2026-03-19 10:00:00,28.8464766,77.0856631,,152,10706,"Narela, Delhi, Delhi, India",pm25,152.4,79.7,3.1,3.7,3.4,4.5,21.4,90.8,0.92,2026-03-19 15:30:00,
2026-03-19 10:00:00,28.5273409,77.2794327,,153,10116,"DITE Okhla, Delhi, Delhi, India",pm25,152.7,76.0,4.9,19.3,6.3,18.0,19.3,89.9,0.46,2026-03-19 15:30:00,
2026-03-19 10:00:00,28.5685108,77.2513847,,172,10112,"PGDAV College, Sriniwaspuri, Delhi, Delhi, India",pm25,171.8,73.1,5.2,12.7,5.7,18.1,14.0,80.3,0.66,2026-03-19 15:30:00,
2026-03-19 10:00:00,28.7162092,77.1170743,,194,10117,"Shaheed Sukhdev College of Business Studies, Rohini, Delhi, Delhi, India",pm25,193.5,115.3,4.0,5.5,3.1,5.5,20.4,90.0,0.56,2026-03-19 15:30:00,
2026-03-19 10:00:00,28.6115923,77.2905644,,127,10704,"Mother Dairy Plant, Parparganj, Delhi, Delhi, India",pm25,127.3,74.7,1.2,16.9,5.5,11.6,20.1,92.3,2.62,2026-03-19 15:30:00,
2026-03-19 10:00:00,28.7199257,77.2481823,,155,10121,"Sonia Vihar Water Treatment Plant DJB, Delhi, Delhi, India",pm25,154.7,83.9,2.8,8.1,3.6,8.4,18.8,97.2,1.2,2026-03-19 15:30:00,
2026-03-19 10:00:00,28.686014,77.432251,,618,11899,"Sanjay Nagar, Ghaziabad, India",pm25,617.7,80.1,2.4,18.6,6.1,4.3,28.2,74.5,1.34,2026-03-19 15:30:00,
2026-03-19 10:00:00,30.742172,76.202811,,58,11309,"Kalal Majra, Khanna, India",pm25,57.7,29.7,8.5,8.9,2.4,8.2,24.6,95.8,0.7,2026-03-19 15:30:00,
2026-03-19 10:00:00,28.395105,77.065276,,174,12816,"Sector-51, Gurugram, India",pm25,174.1,103.7,4.9,3.1,3.0,3.3,16.8,100.0,0.8,2026-03-19 15:30:00,
2026-03-19 10:00:00,30.203453,74.947624,,15,11269,"Hardev Nagar, Bathinda, India",co,10.7,1.9,,19.6,3.3,14.8,32.9,70.1,1.87,2026-03-19 15:30:00,
2026-03-19 10:00:00,28.377372,77.309472,,180,12813,"Sector 11, Faridabad, India",pm25,179.8,127.0,5.8,11.6,1.2,7.9,16.6,99.3,0.39,2026-03-19 15:30:00,
2026-03-19 10:00:00,28.542916,77.310111,,147,11863,"Sector - 125, Noida, India",pm25,147.0,82.4,5.3,11.0,6.1,10.2,28.6,96.9,1.63,2026-03-19 15:30:00,
2026-03-19 10:00:00,17.392773,78.33707,,80,14127,"Kokapet, Hyderabad, India",pm25,80.0,56.1,8.2,5.7,6.2,5.7,27.2,92.8,1.61,2026-03-19 15:30:00,
2026-03-19 10:00:00,17.430007,78.456718,,51,14125,"Somajiguda, Hyderabad, India",pm25,50.7,52.1,5.2,7.1,6.8,4.5,21.1,59.0,2.24,2026-03-19 15:30:00,
2026-03-19 10:00:00,17.451393,78.534086,,79,14156,"ECIL Kapra, Hyderabad, India",pm25,79.1,57.1,3.0,13.8,1.3,4.5,20.5,69.5,0.33,2026-03-19 15:30:00,
2026-03-19 10:00:00,28.369908,79.428483,,74,14133,"Civil Lines, Bareilly, India",pm25,74.2,35.9,6.3,0.9,26.9,7.4,18.8,79.8,0.14,2026-03-19 15:30:00,
2026-03-19 10:00:00,23.955026,88.043863,,105,9148,"Sidhu Kanhu Indoor Stadium, Durgapur, India",pm25,105.0,57.5,1.0,10.1,9.4,8.7,23.1,80.8,0.21,2026-03-19 15:30:00,
2026-03-19 10:00:00,22.507222,88.345494,,58,12467,"Rabindra Sarobar, Kolkata, India",pm25,58.4,30.8,3.8,13.8,2.7,2.7,0.1,97.7,0.32,2026-03-19 15:30:00,
2026-03-19 10:00:00,30.722933,76.768612,,74,13741,"Sector 22, Chandigarh, India",pm25,74.1,26.7,7.9,2.3,2.4,11.4,29.0,92.5,0.18,2026-03-19 15:30:00,
2026-03-19 10:00:00,22.59126,88.390964,,49,12745,"Bidhannagar, Kolkata, India",pm25,48.8,43.8,8.0,4.1,3.7,1.1,24.6,96.2,0.45,2026-03-19 15:30:00,
2026-03-19 10:00:00,25.5760446,91.8825282,,108,14136,"JN Stadium, Shillong, India",pm25,107.5,13.3,0.3,6.7,12.8,2.7,20.1,67.5,1.56,2026-03-19 15:30:00,
2026-03-19 10:00:00,22.531585,88.365829,,87,12746,"Ballygunge, Kolkata, India",pm25,87.3,41.2,3.5,8.3,1.5,3.5,24.9,100.0,0.72,2026-03-19 15:30:00,
2026-03-19 10:00:00,23.263173,72.694441,,62,13731,"IIPHG Lekawada, Gandhinagar, India",pm25,61.6,43.5,0.8,3.8,1.4,1.0,20.5,100.0,0.15,2026-03-19 15:30:00,
2026-03-19 10:00:00,23.16290525,72.68869497,,66,13732,"GIFT City, Gandhinagar, India",pm25,66.5,42.0,0.1,8.6,1.6,13.0,19.9,98.7,0.1,2026-03-19 15:30:00,
2026-03-19 10:00:00,23.072659,72.610542,,42,13745,"SVPI Airport Hansol, Ahmedabad, India",pm25,41.6,29.7,2.2,11.9,0.9,7.4,20.0,91.9,0.08,2026-03-19 15:30:00,
2026-03-19 10:00:00,23.021813,72.6220922,,84,13748,"Rakhial, Ahmedabad, India",pm25,84.3,62.7,0.2,34.6,23.5,10.4,19.5,86.3,0.15,2026-03-19 15:30:00,
2026-03-19 10:00:00,23.1100643,72.5811205,,39,13750,"Chandkheda, Ahmedabad, India",pm10,13.0,38.9,0.4,7.2,1.1,10.8,19.6,96.3,0.19,2026-03-19 15:30:00,
2026-03-19 10:00:00,24.75063,81.6587,,140,13699,"Nagar Nigam, Prayagraj, India",pm25,140.4,67.1,5.0,2.0,29.7,8.0,33.7,74.9,1.09,2026-03-19 15:30:00,
2026-03-19 10:00:00,24.225992,83.005798,,170,11315,"Vindhyachal STPS, Singrauli, India",pm25,170.3,105.6,4.0,45.4,16.8,6.2,27.0,51.5,0.26,2026-03-19 15:30:00,
2026-03-19 10:00:00,27.189062,78.010888,,155,8186,"Sanjay Palace, Agra, India",pm25,154.9,39.0,5.7,3.0,8.3,,28.5,74.3,0.53,2026-03-19 15:30:00,
2026-03-19 10:00:00,23.170481,77.42056,,45,14695,"Paryavaran Parisar, Bhopal, India",pm25,45.2,42.9,17.7,8.9,10.1,4.5,19.3,67.7,0.99,2026-03-19 15:30:00,
2026-03-19 10:00:00,25.266872,82.993827,,54,13691,"IESD Banaras Hindu University, Varanasi, India",pm10,28.3,54.3,0.2,0.8,11.2,0.8,25.2,50.8,1.18,2026-03-19 15:30:00,
2026-03-19 10:00:00,26.730453,83.434726,,151,13730,"Madan Mohan Malaviya University of Technology, Gorakhpur, India",pm25,150.6,82.8,1.7,4.4,16.4,0.8,21.6,81.5,1.8,2026-03-19 15:30:00,
2026-03-19 10:00:00,26.506522,80.251938,,127,13725,"NSI Kalyanpur, Kanpur, India",pm25,126.9,64.6,6.2,12.1,4.4,9.1,21.2,86.2,1.85,2026-03-19 15:30:00,
2026-03-19 10:00:00,26.757417,84.63328,,111,13716,"Gandak Colony, Motihari, India",pm25,110.7,62.9,1.1,3.4,1.1,5.8,30.3,93.3,1.44,2026-03-19 15:30:00,
2026-03-19 10:00:00,27.096763,78.341763,,70,13734,"Nagla Bhau, Firozabad, India",pm25,70.0,46.0,3.0,4.7,7.2,3.1,34.2,87.2,0.84,2026-03-19 15:30:00,
2026-03-19 10:00:00,25.621856,85.097179,,154,12742,"Samanpura, Patna, India",pm25,154.1,82.8,2.3,15.5,1.9,17.2,23.1,93.6,0.91,2026-03-19 15:30:00,
2026-03-19 10:00:00,27.088448,78.014354,,188,13873,"Rohta, Agra, India",pm25,187.5,63.6,4.6,6.1,4.3,4.2,33.8,88.5,3.88,2026-03-19 15:30:00,
2026-03-19 10:00:00,25.416145,87.112239,,133,13804,"Mariam Nagar, Purnia, India",pm25,133.0,54.0,8.6,2.0,6.3,10.7,32.8,88.2,3.89,2026-03-19 15:30:00,
2026-03-19 10:00:00,26.210445,78.203788,,104,12817,"City Center, Gwalior, India",pm25,103.8,66.5,11.3,18.3,7.7,5.6,21.0,78.6,1.64,2026-03-19 15:30:00,
2026-03-19 10:00:00,8.559286,76.8841507,,84,12824,"Kariavattom, Thiruvananthapuram, India",pm25,83.5,51.2,13.5,2.1,1.9,10.6,27.0,87.4,1.57,2026-03-19 15:30:00,
2026-03-19 10:00:00,8.8872399,76.5908768,,73,12891,"Polayathode, Kollam, India",pm25,72.8,57.9,12.8,3.4,1.2,2.4,26.9,99.7,1.74,2026-03-19 15:30:00,
2026-03-19 10:00:00,24.756252,84.979142,,100,12815,"SFTI Kusdihra, Gaya, India",pm25,100.0,53.5,8.6,7.0,3.2,4.7,20.3,57.9,0.03,2026-03-19 15:30:00,
2026-03-19 10:00:00,12.418882,75.732377,,86,13719,"Stuart Hill, Madikeri, India",pm25,86.4,34.6,1.2,,2.3,2.4,24.0,91.3,0.4,2026-03-19 15:30:00,
2026-03-19 10:00:00,12.877853,74.850246,,82,13718,"Kadri, Mangalore, India",pm25,81.7,48.8,19.1,3.5,,,24.2,84.8,1.45,2026-03-19 15:30:00,
